name,lat,lon,count,insta_names
영주산,33.40456679598044,126.79623853169858,2,['영주산']
영주역,36.8110101747562,128.625045968439,32,"['Yeongju', 'Yeongju', 'Yeongju', 'Yeongju', 'Yeongju', 'Yeongju', 'Yeongju', 'Yeongju', 'Yeongju', 'Yeongju', 'Yeongju', 'Yeongju', 'Yeongju', 'Yeongju', 'Yeongju', 'Yeongju']"
영희네우럭명가,33.5258685473239,126.854771413525,1,['영희네우럭명가']
예그리나,33.5155381915311,126.513122772833,16,"['Cafe예그리나', 'Cafe예그리나', 'Cafe예그리나', 'Cafe예그리나', 'Cafe예그리나', 'Cafe예그리나', 'Cafe예그리나', 'Cafe예그리나', 'Cafe예그리나', 'Cafe예그리나', 'Cafe예그리나', 'Cafe예그리나', 'Cafe예그리나', 'Cafe예그리나', 'Cafe예그리나', 'Cafe예그리나']"
예쁘다애월,33.4745984487695,126.375512109273,6,"['예쁘다', '예쁘다..']"
예쁜손글씨세상,33.5108140729135,126.524316755591,2,"['손글씨', '제주손글씨']"
예쁜아이치과의원,33.4816102578877,126.485635662131,1,['예쁜제주']
예쁜엄마,33.2492257990427,126.56294859169,1,['예쁜옷가게']
예쁜집분식,33.4503382760728,126.914812042608,1,['예쁜집']
예산가마솥장수촌설렁탕,33.4853782951213,126.535714799232,1,['예산']
예쓰커피,33.48800377501786,126.51316930587552,1,['예스예스커피']
예원이네은갈치조림,33.2584160180166,126.352981407311,2,"['예원이네은갈치조림', '제주은갈치조림']"
예준브라더스,33.471171091582,126.486816167885,1,['패션디자인']
옛고을흑돼지구이,33.3078410385412,126.809542625083,20,"['옛고을흑돼지구이', '옛고을흑돼지구이', '옛고을흑돼지구이', '옛고을흑돼지구이', '옛고을흑돼지구이', '옛고을흑돼지구이', '옛고을흑돼지구이', '옛고을흑돼지구이', '옛고을흑돼지구이', '옛고을흑돼지구이', '옛고을흑돼지구이', '옛고을흑돼지구이', '옛고을흑돼지구이', '옛고을흑돼지구이', '옛고을흑돼지구이', '옛고을흑돼지구이']"
옛날국수집,33.48036432628363,126.40319017968216,2,"['애월옛날국수', '옛날국수집']"
옛날순대,33.258382385392,126.559777901668,2,"['순대한접시', '제주도순대맛집']"
옛날옛적,33.4143365950627,126.89999568319776,1,['돔베고기맛집']
옛날팥죽,33.3884907148313,126.798851233171,17,"['옛날팥죽', '옛날팥죽', '옛날팥죽', '옛날팥죽', '옛날팥죽', '팥칼국수', '옛날팥죽', '옛날팥죽', '옛날팥죽', '옛날팥죽', '옛날팥죽', '옛날팥죽', '옛날팥죽', '옛날팥죽', '옛날팥죽', '옛날팥죽', '옛날팥죽']"
옛못잊어감자탕,33.4977544297316,126.529725762741,1,['못']
옛집2,33.4347649756182,126.735350171505,1,['옛집']
오가네전복설렁탕,33.268189237033624,126.58951281264262,19,"['오가네전복설렁탕', '오가네전복설렁탕', '오가네전복설렁탕', '오가네전복설렁탕', '오가네전복설렁탕', '오가네전복설렁탕', '전복물회냉면', '회냉면', '오가네전복설렁탕', '오가네전복설렁탕', '오가네전복설렁탕', '오가네전복설렁탕', '오가네전복설렁탕', '오가네전복설렁탕', '오가네전복설렁탕', '오가네전복설렁탕', '오가네전복설렁탕', '오가네전복설렁탕', '오가네전복설렁탕']"
오가닉제주,33.523077311279,126.857198090165,17,"['오가닉제주', '오가닉제주', '오가닉제주', '오가닉제주', '오가닉제주', '제주오가닉카페', '오가닉제주', '오가닉제주', '오가닉제주', '오가닉제주', '오가닉제주', '오가닉제주', '오가닉제주', '오가닉제주', '오가닉제주', '오가닉제주', '오가닉제주']"
오그레이,35.09126799643809,128.5761817739805,33,"['오그커피', '오그커피', '오그커피', '오그커피', '오그커피', '오그커피', '오그커피', '오그커피', '오그커피', '오그커피', '오그커피', '오그커피', '오그커피', '오그커피', '오그커피', '오그커피', '오그커피']"
오누게스트하우스 본점,33.462848777457125,126.31406759227514,33,"['오누게스트하우스', '오누게스트하우스', '오누게스트하우스', '오누게스트하우스', '오누게스트하우스', '오누', '오누게스트하우스', '오누게스트하우스', '오누게스트하우스', '오누게스트하우스', '오누게스트하우스', '오누게스트하우스', '오누게스트하우스', '오누게스트하우스', '오누게스트하우스', '오누게스트하우스', '오누게스트하우스']"
오는정김밥,33.2495955703083,126.567621058572,137,"['오는정 김밥', '오는정 김밥', '오는정 김밥', '오는정 김밥', '오는정 김밥', '오는정김밥', '김밥추천', '참치김밥', '매일올레시장맛집', '제주도김밥', '오는정 김밥', '오는정 김밥', '오는정 김밥', '오는정 김밥', '오는정 김밥', '오는정 김밥', '오는정 김밥', '오는정 김밥', '오는정 김밥', '오는정 김밥', '오는정 김밥']"
오늘도예쁨,33.4916476526607,126.477226218891,1,['오늘의예쁨']
오늘도제주,33.4180172493891,126.311285247907,1,['오늘의제주제주']
오늘도플라워케이크,33.5137760147857,126.589131782867,1,['오늘의빵']
오늘도화창,33.555137265417,126.794972559986,78,"['오늘도화창', '오늘도화창', '오늘도화창', '오늘도화창', '오늘도화창', '오늘도화창', '월정리오늘도화창', '화창', '오늘도화창', '오늘도화창', '오늘도화창', '오늘도화창', '오늘도화창', '오늘도화창', '오늘도화창', '오늘도화창', '오늘도화창', '오늘도화창', '오늘도화창']"
오늘도회는뜬다 1호점,33.5416577766817,126.667551749875,1,['오늘도회는뜬다']
오늘쉐프,33.489588619011,126.47705997234,1,['오늘쉐프']
오늘와인한잔 노형점,33.4838537091157,126.483104683134,3,"['와인안주', '오늘의파스타']"
오늘와인한잔 연동점,33.4871490369216,126.491606941851,1,['와인잔']
오늘와인한잔 제주아라점,33.4746253794329,126.549758048568,1,['한라산한잔']
오늘은녹차한잔,33.381834599960975,126.7909911257086,106,"['오늘은 녹차한잔', '오늘은 녹차한잔', '오늘은 녹차한잔', '오늘은 녹차한잔', '오늘은 녹차한잔', '녹차한잔', '커피한잔', '한잔', '말차', '오늘은녹차한잔', '오늘은 녹차한잔', '오늘은 녹차한잔', '오늘은 녹차한잔', '오늘은 녹차한잔', '오늘은 녹차한잔', '오늘은 녹차한잔', '오늘은 녹차한잔', '오늘은 녹차한잔', '오늘은 녹차한잔', '오늘은 녹차한잔', '오늘은 녹차한잔']"
오늘은좋은날,33.4896861680611,126.427530271644,1,['오늘은좋은날']
오늘은카트레이싱,33.381559718920386,126.79052321371633,5,"['오늘은', '레이싱테마파크', '레이싱']"
오늘의미미,33.5049335851761,126.707417653934,1,['오늘의미미']
오늘의바다,33.24164120538883,126.51848793154934,88,"['법환바다', '카페 오늘의바다', '법환바다', '카페 오늘의바다', '법환바다', '카페 오늘의바다', '법환바다', '카페 오늘의바다', '법환바다', '카페 오늘의바다', '오늘의', '오늘의제주바다', '이어도로990', '오늘의바다', '법환바다', '카페 오늘의바다', '법환바다', '카페 오늘의바다', '법환바다', '카페 오늘의바다', '법환바다', '카페 오늘의바다', '법환바다', '카페 오늘의바다', '법환바다', '카페 오늘의바다', '법환바다', '카페 오늘의바다', '법환바다', '카페 오늘의바다', '법환바다', '카페 오늘의바다', '법환바다', '카페 오늘의바다', '법환바다', '카페 오늘의바다']"
오늘의정원,33.5119854399083,126.517607157775,1,['천연비누']
오늘의찬,33.488483547364524,126.51320105362838,5,"['오늘의찬', '오늘의반찬', '오라동반찬가게']"
오늘하루,36.6239321769655,127.428846320232,16,"['오늘하루', '오늘하루', '오늘하루', '오늘하루', '오늘하루', '오늘하루', '오늘하루', '오늘하루', '오늘하루', '오늘하루', '오늘하루', '오늘하루', '오늘하루', '오늘하루', '오늘하루', '오늘하루']"
오늘하루도제주,33.3881734218582,126.226464936188,3,['오늘하루도']
오데뜨,33.41088218348006,126.2955708289384,28,"['Odette', 'Odette', 'Odette', 'Odette', 'Odette', '오데뜨', '애견동반식당', 'Odette', 'Odette', 'Odette', 'Odette', 'Odette', 'Odette', 'Odette', 'Odette', 'Odette', 'Odette', 'Odette']"
오뎅먹는붕어빵,33.4834517028022,126.53743368137,1,['붕어빵']
오도독,33.49020248305937,126.49485376638803,11,['야식메뉴']
오드랑베이커리,33.5421337502958,126.671581017399,7,"['오드랑베이커리', '오드랑베이커리', '오드랑베이커리', '오드랑베이커리', '오드랑베이커리', '오드랑베이커리', '오드랑베이커리']"
오드리인호텔,33.503053617025486,126.46018407392756,6,"['마당있는숙소', '오드리']"
오드리하우스,33.4932154520234,126.66838264108,2,['오드리하우스']
오또도넛,33.2559278953584,126.427325334599,22,"['오또도넛', '오또도넛', '오또도넛', '오또도넛', '오또도넛', '오또도넛', '서귀포도넛', '오또도넛', '오또도넛', '오또도넛', '오또도넛', '오또도넛', '오또도넛', '오또도넛', '오또도넛', '오또도넛', '오또도넛', '오또도넛']"
오뚜기빵집,33.2750087426705,126.661181027668,2,"['오뚜기', '오뚜기빵집']"
오라렌트카,33.499316223753,126.480141662854,1,['오라렌트카']
오라목재제재소,33.49251520935648,126.50629818587552,1,['목재']
오라셀세모,33.4929326810212,126.50404899944824,16,"['세모제주', '세모제주', '세모제주', '세모제주', '세모제주', '세모제주', '세모제주', '세모제주', '세모제주', '세모제주', '세모제주', '세모제주', '세모제주', '세모제주', '세모제주', '세모제주']"
오랑우탄면사무소,33.23120383014941,126.29754592285742,4,['피크닉세트']
오래된구름,33.51187511618199,126.69955878205477,54,"['오래된구름', '오래된구름', '오래된구름', '오래된구름', '오래된구름', '오래된구름', '세비체', '구름이', '오래', '제주구름맛집', '오래된구름', '오래된구름', '오래된구름', '오래된구름', '오래된구름', '오래된구름', '오래된구름', '오래된구름', '오래된구름', '오래된구름', '오래된구름']"
오랜제주선화집,33.5512849485224,126.696321275177,119,"['오랜제주', '오랜제주', '오랜제주', '오랜제주', '오랜제주', '오랜제주', '오랜제주', '오랜제주', '오랜제주', '오랜제주', '오랜제주', '오랜제주', '오랜제주', '오랜제주', '오랜제주', '오랜제주']"
오렌지나무,33.524106197317,126.584189388288,1,['고구마치즈돈까스']
오렌지쉼팡펜션,33.2790708598155,126.601950238801,8,['위미쉼팡']
오로라공주,33.2628748515366,126.348385201219,168,"['오로라공주', '오로라공주', '오로라공주', '오로라공주', '오로라공주', '오로라', '오로라공주', '오로라공주', '오로라공주', '오로라공주', '오로라공주', '오로라공주', '오로라공주', '오로라공주', '오로라공주', '오로라공주', '오로라공주']"
오로라호텔,33.4894425530576,126.44231845731,4,['오로라호텔']
오롯한집,33.4953787097525,126.754012784187,1,['오롯한집']
오르다,33.46885806189167,126.9354015641486,54,"['오르다', '제주오르다', '오르다', '제주오르다', '오르다', '제주오르다', '오르다', '제주오르다', '오르다', '제주오르다', '오르다', '오르다', '제주오르다', '오르다', '제주오르다', '오르다', '제주오르다', '오르다', '제주오르다', '오르다', '제주오르다', '오르다', '제주오르다', '오르다', '제주오르다', '오르다', '제주오르다', '오르다', '제주오르다', '오르다', '제주오르다', '오르다', '제주오르다']"
오르다카페,35.83231082315,128.571185189615,641,"['오르다카페', '오르다카페', '오르다카페', '오르다카페', '오르다카페', '오르다카페', '오르다카페', '오르다카페', '오르다카페', '오르다카페', '오르다카페', '오르다카페', '오르다카페', '오르다카페', '오르다카페', '오르다카페']"
오르바,33.24040062317695,126.60956765116612,16,"['오르바', '오르바', '오르바', '오르바', '오르바', '오르바', '오르바', '오르바', '오르바', '오르바', '오르바', '오르바', '오르바', '오르바', '오르바', '오르바']"
오르토커피,35.5746215586719,129.121969373776,16,"['오르토커피', '오르토커피', '오르토커피', '오르토커피', '오르토커피', '오르토커피', '오르토커피', '오르토커피', '오르토커피', '오르토커피', '오르토커피', '오르토커피', '오르토커피', '오르토커피', '오르토커피', '오르토커피']"
오른,33.4717755545917,126.915699061517,87,"['오른orrrn', '오른orrrn', '오른orrrn', '오른orrrn', '오른orrrn', '오른', '오른orrrn', '오른orrrn', '오른orrrn', '오른orrrn', '오른orrrn', '오른orrrn', '오른orrrn', '오른orrrn', '오른orrrn', '오른orrrn', '오른orrrn']"
오른,36.1252308569359,128.333852858292,16,"['오른커피', '오른커피', '오른커피', '오른커피', '오른커피', '오른커피', '오른커피', '오른커피', '오른커피', '오른커피', '오른커피', '오른커피', '오른커피', '오른커피', '오른커피', '오른커피']"
오름에부는바람,33.2990299234099,126.196041737323,1,['바람부는']
오리프,33.275376885084,126.674444606316,33,"['오리프', '오리프', '오리프', '오리프', '오리프', '오리프-제주', '오리프', '오리프', '오리프', '오리프', '오리프', '오리프', '오리프', '오리프', '오리프', '오리프', '오리프']"
오마뎅 제주아라점,33.47473489429192,126.5446902784806,1,['단호박식혜']
오마코,33.2566091727176,126.306802402519,1,['오마코제주']
오만정성 제주협재점,33.389111766053,126.250378610932,17,"['오만정성', '오만정성', '오만정성', '오만정성', '오만정성', '오만정성', '오만정성', '오만정성', '오만정성', '오만정성', '오만정성', '오만정성', '오만정성', '오만정성', '오만정성', '오만정성', '오만정성']"
오메기점빵,33.325563933262,126.832393462534,4,"['표선떡집', '오메기점빵']"
오메오메 동문시장점,33.5116286409707,126.527965242025,1,['오메오메동문시장점']
오밀스토어,33.5238562286144,126.861911701419,16,"['오밀스토어', '오밀스토어', '오밀스토어', '오밀스토어', '오밀스토어', '오밀스토어', '오밀스토어', '오밀스토어', '오밀스토어', '오밀스토어', '오밀스토어', '오밀스토어', '오밀스토어', '오밀스토어', '오밀스토어', '오밀스토어']"
오버더윈도우,33.2451988097354,126.561324768728,112,"['카페오버더윈도우', '카페오버더윈도우', '카페오버더윈도우', '카페오버더윈도우', '카페오버더윈도우', '카페오버더윈도우', '카페오버더윈도우', '카페오버더윈도우', '카페오버더윈도우', '카페오버더윈도우', '카페오버더윈도우', '카페오버더윈도우', '카페오버더윈도우', '카페오버더윈도우', '카페오버더윈도우', '카페오버더윈도우']"
오브젝트 제주선흘점,33.50754300535614,126.6962588948172,14,"['오브젝트 제주선흘점', '오브젝트 제주선흘점', '오브젝트 제주선흘점', '오브젝트 제주선흘점', '오브젝트 제주선흘점', '오브젝트 제주선흘점', '오브젝트 제주선흘점', '오브젝트 제주선흘점', '오브젝트 제주선흘점', '오브젝트 제주선흘점', '오브젝트 제주선흘점', '오브젝트 제주선흘점', '오브젝트 제주선흘점', '오브젝트 제주선흘점']"
오사카하루,37.5148429006781,127.110193707127,16,"['오사카하루', '오사카하루', '오사카하루', '오사카하루', '오사카하루', '오사카하루', '오사카하루', '오사카하루', '오사카하루', '오사카하루', '오사카하루', '오사카하루', '오사카하루', '오사카하루', '오사카하루', '오사카하루']"
오산조은참치 제주동홍점,33.2549903180709,126.57555825805105,1,['오산맛집']
오설록딜리버리스토어,33.4814923166987,126.491136458567,2,"['오설록티하우스', '세작']"
오설록티뮤지엄,33.3059265460649,126.289443017025,672,"['Osulloc Tea Museum', '오설록', '오설록티뮤지엄', '제주도 오설록', 'Osulloc Tea Museum', '오설록', '오설록티뮤지엄', '제주도 오설록', 'Osulloc Tea Museum', '오설록', '오설록티뮤지엄', '제주도 오설록', 'Osulloc Tea Museum', '오설록', '오설록티뮤지엄', '제주도 오설록', 'Osulloc Tea Museum', '오설록', '오설록티뮤지엄', '제주도 오설록', '오설록', '오설록티뮤지엄', '설록라떼', '티', 'Osulloc Tea Museum', '오설록', '오설록티뮤지엄', '제주도 오설록', 'Osulloc Tea Museum', '오설록', '오설록티뮤지엄', '제주도 오설록', 'Osulloc Tea Museum', '오설록', '오설록티뮤지엄', '제주도 오설록', 'Osulloc Tea Museum', '오설록', '오설록티뮤지엄', '제주도 오설록', 'Osulloc Tea Museum', '오설록', '오설록티뮤지엄', '제주도 오설록', 'Osulloc Tea Museum', '오설록', '오설록티뮤지엄', '제주도 오설록', 'Osulloc Tea Museum', '오설록', '오설록티뮤지엄', '제주도 오설록', 'Osulloc Tea Museum', '오설록', '오설록티뮤지엄', '제주도 오설록', 'Osulloc Tea Museum', '오설록', '오설록티뮤지엄', '제주도 오설록', 'Osulloc Tea Museum', '오설록', '오설록티뮤지엄', '제주도 오설록', 'Osulloc Tea Museum', '오설록', '오설록티뮤지엄', '제주도 오설록']"
오설록티뮤지엄 서광차밭,33.3068702130151,126.287970763415,16,"['오설록 녹차밭', '오설록 녹차밭', '오설록 녹차밭', '오설록 녹차밭', '오설록 녹차밭', '오설록 녹차밭', '오설록 녹차밭', '오설록 녹차밭', '오설록 녹차밭', '오설록 녹차밭', '오설록 녹차밭', '오설록 녹차밭', '오설록 녹차밭', '오설록 녹차밭', '오설록 녹차밭', '오설록 녹차밭']"
오설록티뮤지엄 티스톤,33.3060927795472,126.29013316006,1,['오설록티스톤']
오션그랜드,33.5425241037437,126.665171113128,1,['오션그랜드호텔']
오션뷰,33.2412902646254,126.424442251668,1,['오션뷰식당-------------------------------']
오션스퀘어,33.413212883389846,126.90897829739268,2,"['오션', '오션스퀘어']"
오션스타콘도,33.4273438308097,126.926546321746,16,"['오션스타 리조트', '오션스타 리조트', '오션스타 리조트', '오션스타 리조트', '오션스타 리조트', '오션스타 리조트', '오션스타 리조트', '오션스타 리조트', '오션스타 리조트', '오션스타 리조트', '오션스타 리조트', '오션스타 리조트', '오션스타 리조트', '오션스타 리조트', '오션스타 리조트', '오션스타 리조트']"
오션월드아파트,33.5199316216758,126.568834061877,1,['오션월드']
오소록키친,33.498132873094,126.531570351771,2,"['고즈넉', '고즈넉한']"
오솔길,33.5173795520809,126.538161641324,1,['오솔길']
오스모시스,33.5407081463879,126.830777822375,17,"['오스모시스', '오스모시스', '오스모시스', '오스모시스', '오스모시스', '오스모시스', '오스모시스', '오스모시스', '오스모시스', '오스모시스', '오스모시스', '오스모시스', '오스모시스', '오스모시스', '오스모시스', '오스모시스', '오스모시스']"
오스테리아오르조 한남,37.53488535979127,127.00949263719748,32,"['오스테리아 오르조', '오스테리아 오르조', '오스테리아 오르조', '오스테리아 오르조', '오스테리아 오르조', '오스테리아 오르조', '오스테리아 오르조', '오스테리아 오르조', '오스테리아 오르조', '오스테리아 오르조', '오스테리아 오르조', '오스테리아 오르조', '오스테리아 오르조', '오스테리아 오르조', '오스테리아 오르조', '오스테리아 오르조']"
오시록헌 AM,33.3878170165546,126.231936380912,2,"['오시록헌AM', '오시록헌']"
오시록헌 PM,33.38955868685685,126.22653327368656,1,['오시록헌PM']
오엘이에프,33.49398245189198,126.63340702664638,65,"['5L2F', '5L2F', '오엘이에프커피', '5L2F', '오엘이에프커피', '5L2F', '오엘이에프커피', '5L2F', '오엘이에프커피', '오엘이에프', '5L2F', '오엘이에프커피', '5L2F', '오엘이에프커피', '5L2F', '오엘이에프커피', '5L2F', '오엘이에프커피', '5L2F', '오엘이에프커피', '5L2F', '오엘이에프커피', '5L2F', '오엘이에프커피', '5L2F', '오엘이에프커피', '5L2F', '오엘이에프커피', '5L2F', '오엘이에프커피', '5L2F', '오엘이에프커피']"
오엘즈엘,33.470088562713634,126.54188957457524,16,"['OLZL', 'OLZL', 'OLZL', 'OLZL', 'OLZL', 'OLZL', 'OLZL', 'OLZL', 'OLZL', 'OLZL', 'OLZL', 'OLZL', 'OLZL', 'OLZL']"
오오오하우스,33.2974011264311,126.244827436456,8,"['오오오하우스', '오오오하우스', '오오오하우스', '오오오하우스', '오오오하우스']"
오일장중고,33.4932075204108,126.47597291568,1,['제주시오일장']
오전열한시,33.26675293523575,126.39425799590136,9,"['오전열한시', '오전', '오전열한시', '오전열한시', '오전열한시', '오전열한시', '오전열한시', '오전열한시', '오전열한시']"
오조포구,33.4632498460078,126.921029929782,31,"['오조포구', '오조포구', '오조포구', '오조포구', '오조포구', '오조', '오조포구', '오조포구', '오조포구', '오조포구', '오조포구', '오조포구', '오조포구', '오조포구', '오조포구', '오조포구', '오조포구']"
오조해녀의집,33.4697350161441,126.92229348123,1,['오조해녀의집']
오지힐제주,33.3626635156894,126.193542396231,538,"['오지힐제주', '오지힐제주', '오지힐제주', '오지힐제주', '오지힐제주', '오지힐제주', '오지힐제주', '오지힐제주', '오지힐제주', '오지힐제주', '오지힐제주', '오지힐제주', '오지힐제주', '오지힐제주', '오지힐제주', '오지힐제주']"
오케이 운동화빨래방,33.4841180757982,126.492093765193,3,['운동화']
오크라리조트,33.36420857207883,126.82019917921464,1,['오크라리조트']
오크라카페,33.3642229793212,126.82018625572,14,"['오크라카페', '오크라카페', '오크라카페', '오크라카페', '오크라카페', '오크라카페', '오크라카페', '오크라카페', '오크라카페', '오크라카페', '오크라카페', '오크라카페', '오크라카페', '오크라카페']"
오크하우스,33.4662143820403,126.357999257141,50,"['오크하우스', '오크하우스', '오크하우스', '오크하우스', '오크하우스', '오크하우스', '제주오크하우스펜션', '오크하우스', '오크하우스', '오크하우스', '오크하우스', '오크하우스', '오크하우스', '오크하우스', '오크하우스', '오크하우스', '오크하우스', '오크하우스']"
오피스 제주,33.53304668716784,126.63095130906804,48,"['O-PEACE', 'O-PEACE', 'O-PEACE', 'O-PEACE', 'O-PEACE', 'O-PEACE', 'O-PEACE', 'O-PEACE', 'O-PEACE', 'O-PEACE', 'O-PEACE', 'O-PEACE', 'O-PEACE', 'O-PEACE', 'O-PEACE', 'O-PEACE']"
오하효,33.259116941029006,126.61776838743388,17,"['오하효', '오하효', '오하효', '오하효', '오하효', '오하효', '오하효', '오하효', '오하효', '오하효', '오하효', '오하효', '오하효', '오하효', '오하효', '오하효', '오하효']"
오현단,33.510284651672606,126.52544328654896,17,"['오현단', '오현단', '오현단', '오현단', '오현단', '오현단', '오현단', '오현단', '오현단', '오현단', '오현단', '오현단', '오현단', '오현단', '오현단', '오현단', '오현단']"
오현돼지불백,33.5110253271905,126.529585101466,35,"['오현불백', '오현불백', '오현불백', '오현불백', '오현불백', '백반기행', '불고기전골', '오현돼지불백', '오현불백', '오현불백', '오현불백', '오현불백', '오현불백', '오현불백', '오현불백', '오현불백', '오현불백', '오현불백', '오현불백']"
오형제,33.33991721533267,126.19742785501585,43,"['오형제', '오형제', '오형제', '오형제', '오형제', '오형제', '오형제', '오형제', '오형제', '오형제', '오형제', '오형제', '오형제', '오형제', '오형제', '오형제']"
오호,33.2625329441455,126.41220561611,1,['오호']
오후다섯시 두가지착각 조차도,33.55212329846195,126.64856208445433,16,"['오후다섯시', '두가지착각', '조차도', '오후다섯시', '두가지착각', '조차도', '오후다섯시', '두가지착각', '조차도', '오후다섯시', '두가지착각', '조차도', '오후다섯시', '두가지착각', '조차도', '오후다섯시두가지착각조차도', '오후다섯시', '두가지착각', '조차도', '오후다섯시', '두가지착각', '조차도', '오후다섯시', '두가지착각', '조차도', '오후다섯시', '두가지착각', '조차도', '오후다섯시', '두가지착각', '조차도', '오후다섯시', '두가지착각', '조차도', '오후다섯시', '두가지착각', '조차도', '오후다섯시', '두가지착각', '조차도', '오후다섯시', '두가지착각', '조차도', '오후다섯시', '두가지착각', '조차도']"
오후다섯시 두가지착각 조차도,33.55212329846195,126.64856208445433,1,"['오후다섯시, 두가지착각, 조차도']"
오후새우시,33.2515892389543,126.424190172164,8,"['오후새우시', '오후새우시', '오후새우시', '오후새우시', '오후새우시', '오후새우시', '오후새우시', '오후새우시']"
옥계계곡,36.3329368327782,129.270496098051,35,"['옥계 계곡', '옥계 계곡', '옥계 계곡', '옥계 계곡', '옥계 계곡', '옥계 계곡', '옥계 계곡', '옥계 계곡', '옥계 계곡', '옥계 계곡', '옥계 계곡', '옥계 계곡', '옥계 계곡', '옥계 계곡', '옥계 계곡', '옥계 계곡']"
옥돔역 태흥물놀이장,33.2856666768858,126.749739706285,1,['수영역']
옥란면옥,33.53556351527187,126.63081142331612,68,"['옥란면옥', '옥란면옥', '옥란면옥', '옥란면옥', '옥란면옥', '옥란면옥', '옥란면옥', '옥란면옥', '옥란면옥', '옥란면옥', '옥란면옥', '옥란면옥', '옥란면옥', '옥란면옥', '옥란면옥', '옥란면옥', '옥란면옥']"
옥분상회,33.2802482504748,126.717916463967,16,"['옥분상회', '옥분상회', '옥분상회', '옥분상회', '옥분상회', '옥분상회', '옥분상회', '옥분상회', '옥분상회', '옥분상회', '옥분상회', '옥분상회', '옥분상회', '옥분상회', '옥분상회', '옥분상회']"
옥상식당,37.3597525586427,126.93247136572,16,"['옥상에서', '옥상에서', '옥상에서', '옥상에서', '옥상에서', '옥상에서', '옥상에서', '옥상에서', '옥상에서', '옥상에서', '옥상에서', '옥상에서', '옥상에서', '옥상에서', '옥상에서', '옥상에서']"
온누리이용원,33.485266271633,126.475112629662,5,['이발소']
온다정,33.3969700511556,126.243401968193,1,['온다정']
온도의차이,33.5533752201931,126.80827119057253,1,['온도의차이.']
온센 제주점,33.5107723109808,126.483926251762,2,"['온센', '온센텐동']"
온양농원,33.3143270283654,126.7287989243,1,['온양']
온오프,33.5129077956071,126.961347021806,54,"['우도온오프', '우도온오프', '우도온오프', '우도온오프', '우도온오프', '우도온오프', '제주온오프', '온오프', '우도온오프', '우도온오프', '우도온오프', '우도온오프', '우도온오프', '우도온오프', '우도온오프', '우도온오프', '우도온오프', '우도온오프', '우도온오프']"
온평바다한그릇,33.3987263673858,126.90506781549,17,"['온평바다한그릇', '온평바다한그릇', '온평바다한그릇', '온평바다한그릇', '온평바다한그릇', '바다한그릇해물라면', '온평바다한그릇', '온평바다한그릇', '온평바다한그릇', '온평바다한그릇', '온평바다한그릇', '온평바다한그릇', '온평바다한그릇', '온평바다한그릇', '온평바다한그릇', '온평바다한그릇', '온평바다한그릇']"
올드북촌,33.545512906985024,126.68831988128674,21,"['올드북촌', '올드북촌', '올드북촌', '올드북촌', '올드북촌', '올드북촌', '올드북촌', '올드북촌', '올드북촌', '올드북촌', '올드북촌', '올드북촌', '올드북촌', '올드북촌']"
올드패션,33.2752708352003,126.68829821109,2,"['올드패션', '올드패션']"
올디벗구디,33.2529404195885,126.473548509399,4,"['도순동카페', '올디벗구디']"
올래국수,36.3482162641748,127.332384955272,33,"['올래 국수', '올래 국수', '올래 국수', '올래 국수', '올래 국수', '올래 국수', '올래 국수', '올래 국수', '올래 국수', '올래 국수', '올래 국수', '올래 국수', '올래 국수', '올래 국수', '올래 국수', '올래 국수']"
올래국수 본점,33.49152862178827,126.49726716501328,19,"['제주시 연동 올래국수', '제주시 연동 올래국수', '제주시 연동 올래국수', '제주시 연동 올래국수', '제주시 연동 올래국수', '올레국수', '제주도청맛집', '제주시 연동 올래국수', '제주시 연동 올래국수', '제주시 연동 올래국수', '제주시 연동 올래국수', '제주시 연동 올래국수', '제주시 연동 올래국수', '제주시 연동 올래국수', '제주시 연동 올래국수', '제주시 연동 올래국수', '제주시 연동 올래국수', '제주시 연동 올래국수']"
올래파이,33.480156842042,126.490864532132,2,"['올레파이', '올래파이']"
올레길 1-1코스(우도-올레),33.49633806057723,126.95576717318424,18,"['제주도우도', '제주도우도', '제주도우도', '제주도우도', '제주도우도', '우도가는길', '제주도우도', '제주도우도', '제주도우도', '제주도우도', '제주도우도', '제주도우도', '제주도우도', '제주도우도', '제주도우도', '제주도우도', '제주도우도']"
올레길 10코스(화순-모슬포 올레),33.216890444802004,126.29320987840607,117,"['서귀포 대정읍', '제주도 서귀포시 대정읍', '서귀포 대정읍', '제주도 서귀포시 대정읍', '서귀포 대정읍', '제주도 서귀포시 대정읍', '서귀포 대정읍', '제주도 서귀포시 대정읍', '서귀포 대정읍', '제주도 서귀포시 대정읍', '대정', '서귀포 대정읍', '제주도 서귀포시 대정읍', '서귀포 대정읍', '제주도 서귀포시 대정읍', '서귀포 대정읍', '제주도 서귀포시 대정읍', '서귀포 대정읍', '제주도 서귀포시 대정읍', '서귀포 대정읍', '제주도 서귀포시 대정읍', '서귀포 대정읍', '제주도 서귀포시 대정읍', '서귀포 대정읍', '제주도 서귀포시 대정읍', '서귀포 대정읍', '제주도 서귀포시 대정읍', '서귀포 대정읍', '제주도 서귀포시 대정읍', '서귀포 대정읍', '제주도 서귀포시 대정읍', '대정읍', '대정읍', '서귀포 대정읍', '제주도 서귀포시 대정읍']"
